gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Tb927.2.2540,648.0777341623971,0.8161214773526938,0.12227515923001218,6.674466690470508,2.4813282672124438e-11,2.1886587792848222e-10
Tb927.2.2570,408.36265485248947,0.6868837180749623,0.13573273428355637,5.06056053243581,4.180257164273419e-07,2.1356561354109744e-06
Tb927.2.2950,2043.7331581268747,1.2442472017962196,0.09422110365060336,13.205610564807387,8.143670724868174e-40,5.402743835183972e-38
Tb927.2.2970,260.50532954325035,0.8101324744877131,0.15443016407353669,5.245947120161988,1.554814963769683e-07,8.464901162656985e-07
Tb927.2.3160,1457.8191286957906,0.6295109890755904,0.10221824817106305,6.158499097168041,7.343760304523827e-10,5.478622145254402e-09
Tb927.2.3460,1096.7606866064643,0.9285423044983073,0.10342458814085173,8.977964729564555,2.7582147127277286e-19,4.993820321991256e-18
Tb927.2.4000,2275.4884487718273,0.5907849039462664,0.12851646921922355,4.596958720819701,4.287025116821284e-06,1.8906880002391305e-05
Tb927.2.4420,1136.5848169791968,0.8961629441670538,0.11721111839753386,7.645716177945021,2.077855389454148e-14,2.4902091428709837e-13
Tb927.2.4550,2758.649226483784,0.8793578465096489,0.0995540051222081,8.83297307255683,1.0192956729709422e-18,1.7531885575100204e-17
Tb927.2.4650,728.9941628484177,0.8634322788903268,0.11100474417137639,7.778336730881551,7.348425930696029e-15,9.112440593365115e-14
Tb927.2.4680,1007.5389044830048,0.8337876931746078,0.12448514228080303,6.697889225156045,2.114514515237497e-11,1.8740086657944539e-10
Tb927.2.4980,1733.043019647328,0.8234190807060737,0.10307742996218319,7.988354783468775,1.3675142454290094e-15,1.811907605070562e-14
Tb927.2.5060,2420.980846438853,0.7706372362818735,0.13342964372728958,5.775607389441449,7.66759767446528e-09,4.9593765459911926e-08
Tb927.2.5190,1074.5806400542222,0.7084628351721748,0.11027361828875919,6.424590452060939,1.3222501959026313e-10,1.0660642204464965e-09
Tb927.2.5290,1395.6156898041115,1.1799243304907538,0.1091321158072522,10.81188907374179,3.023781627281541e-27,9.751695747982969e-26
Tb927.2.5530,496.41761870972755,0.5958546023840751,0.1201559550617662,4.959010163730761,7.085326073820122e-07,3.5079162352687255e-06
Tb927.2.5610,93.7882632980747,0.672949095324318,0.23799257289608555,2.82760544640251,0.004689756758557437,0.01173133874858106
Tb927.2.5710,52.812077129119906,1.5985860913596457,0.37801619897405836,4.228882507411672,2.3485494913724385e-05,9.262559522661236e-05
Tb927.2.5720,469.66796963691445,1.41112424076496,0.1429592361695313,9.870815475619553,5.570983909652151e-23,1.347481733147114e-21
Tb927.2.6090,5150.455974779884,0.7835556430482737,0.0834327097439919,9.391468231735079,5.916961112363389e-21,1.2322137850141516e-19
Tb927.2.6200,342.3527007992805,0.8485558391514078,0.3561149641685946,2.3828143283236987,0.017180857367275777,0.037327673269533894
Tb927.2.6220,757.0716823628845,0.9502804697039069,0.3092438638653327,3.0729161698669247,0.0021197802697367524,0.005772066592000867
Tb927.2.6240,136.18904947349765,0.6745331871322477,0.21696949118349895,3.108884956372832,0.0018779482565023727,0.005178093905065058
Tb927.3.1250,776.9709939196711,0.7353075067237309,0.11885131585268768,6.186784735602932,6.140372361115163e-10,4.610491389655426e-09
Tb927.3.1350,745.0099423726143,1.2266881006512746,0.12697179331217387,9.661107153423668,4.410710193262524e-22,1.0016302267731619e-20
Tb927.3.1370,11094.792759698415,0.5996813071336086,0.08916410417417636,6.7255911186206685,1.7488101262334833e-11,1.5663402557817352e-10
Tb927.3.1500,1005.3020598463075,1.8016602960109656,0.1033931729767252,17.42533132643619,5.300056160146882e-68,1.010224040368592e-65
Tb927.3.1530,832.0353601722418,0.5965456818418422,0.1125930015831298,5.298248323199731,1.169188893593736e-07,6.460099014692814e-07
Tb927.3.1590,1839.258107010707,0.8755902486172509,0.11355656998226302,7.7106084549226335,1.2521928822596477e-14,1.5303115118983695e-13
Tb927.3.1700,1009.2966005218468,0.7027771834856097,0.09872503748603921,7.118530429375527,1.0908385561608909e-12,1.1024710021351854e-11
Tb927.3.1960,810.3420155591372,0.727532680309566,0.10941431060138777,6.649337516369986,2.9441516219564366e-11,2.577311994790894e-10
Tb927.3.2220,1494.496622905777,0.747460539086952,0.1157934286131755,6.455120536968905,1.081328010347168e-10,8.809977684302189e-10
Tb927.3.2230,1105.8135738705048,0.9276048609634167,0.15419260014267835,6.015884420556371,1.7890719183476763e-09,1.2607663108962988e-08
Tb927.3.2360,851.9383518933324,0.5952003099611259,0.12030768843633483,4.9473173136070825,7.524326508966949e-07,3.715361223566455e-06
Tb927.3.2470,1578.5092514859316,1.5411504289710352,0.10942812260161962,14.083677873024435,4.785308580444244e-45,4.040540554106012e-43
Tb927.3.2650,1479.910330548268,0.7600868029684458,0.10619404353328293,7.157527651070394,8.214502496213598e-13,8.411940373189846e-12
Tb927.3.2750,1843.4911758365113,1.418771793981417,0.1079715365791459,13.140238982719497,1.9361429679420114e-39,1.2664011187496762e-37
Tb927.3.2830,1095.072124198857,1.0190103624652727,0.1020468303328481,9.985713021575947,1.7603089176600715e-23,4.371590702467044e-22
Tb927.3.2900,2760.9578910102573,0.7744575973536785,0.08970015949866085,8.633848609435756,5.932150052459227e-18,9.450739225941904e-17
Tb927.3.3510,653.0917087503807,0.9310803311932401,0.1413253984211987,6.588202415098083,4.4518345744945385e-11,3.8144501409506713e-10
Tb927.3.3570,290.1077902074317,0.7366129455482976,0.15974455563628,4.611192804751861,4.003649791505881e-06,1.779229629832853e-05
Tb927.3.3590,2005.9994959134076,0.8400802416501899,0.09157818750595499,9.173366109648791,4.5847418536579457e-20,8.816373154611802e-19
Tb927.3.3600,995.8644875067436,0.7571200879003005,0.12253856747026602,6.1786268889100215,6.466150784608393e-10,4.839452738714162e-09
Tb927.3.3630,893.3586375735563,0.8026940504454573,0.11426596247536065,7.024787023682083,2.1439301972241356e-12,2.1116462006169427e-11
Tb927.3.3670,1343.0003555996705,1.1119044458051366,0.09738024178859842,11.41817298234848,3.39291590632061e-30,1.2968478575269885e-28
Tb927.3.3700,292.3783312164467,0.6124203242665757,0.1762051899389961,3.475608888016303,0.0005096950287181546,0.0015769644992452432
Tb927.3.3730,6806.491645356181,1.0495777267810258,0.12018137264154954,8.733281237446626,2.4738894675988088e-18,4.081258503562653e-17
Tb927.3.3950,1295.7363544874777,0.657149588668578,0.1266954911895849,5.186842740009042,2.1388919702722683e-07,1.1430396213975161e-06
Tb927.3.3980,1755.9512199364874,0.7489722152518926,0.09273390060123521,8.076574051085654,6.661171779927059e-16,9.031965473279202e-15
Tb927.3.4080,1050.2260236703785,0.6581338074491063,0.10404972428409821,6.325185501233357,2.529285495966266e-10,1.9757782747295775e-09
Tb927.3.4180,2704.029974161384,0.797727788583823,0.0955925078265592,8.34508693956645,7.116151528289361e-17,1.0392266571501821e-15
Tb927.3.4280,4054.052835077258,0.7526460275938237,0.0842568653310692,8.932756098110977,4.155250653367699e-19,7.393480472888733e-18
Tb927.3.4360,5469.487554871706,0.620718131255764,0.08392890894465829,7.395760758251463,1.406009529237124e-13,1.5454457405389832e-12
Tb927.3.4600,3107.6431755726276,0.6155002133417833,0.09171599020154347,6.710936795091432,1.933788638172625e-11,1.722054541835795e-10
Tb927.3.4800,2216.7431277556857,0.8058542039745686,0.11156863750945525,7.222945641029934,5.087335407243089e-13,5.3451551201893456e-12
Tb927.3.5130,1542.4119461376524,0.7519682395252133,0.09136312066352989,8.230544601191387,1.8636419737550929e-16,2.6346281053633642e-15
Tb927.3.5300,706.690970534292,0.7275958170280546,0.13213444465081947,5.50648106139781,3.660773251925349e-08,2.162930150374214e-07
Tb927.3.5400,1297.4696509794037,0.9977021047298236,0.09862687204481906,10.115925650328212,4.695571664023631e-24,1.2216378043543834e-22
Tb927.3.5410,439.4205542845005,0.8631874014327262,0.13042406823729635,6.618313729197777,3.633193310463671e-11,3.147863756304718e-10
Tb927.3.5430,731.2149931511796,0.8221301854983243,0.11608840476452226,7.081931973877681,1.4215844237708125e-12,1.4167034472085091e-11
Tb927.3.5760,1730.5420863351228,1.5912630581033194,0.09730572862051694,16.353231003583495,4.125146821387993e-60,5.805206617735103e-58
Tb927.3.5790,756.4477018563144,1.1054429019610934,0.12014919924204266,9.200584847296064,3.560067651279743e-20,6.917554047089174e-19
Tb927.3.590,343.8521462140339,1.2086380380385404,0.14313551046192208,8.44401248954969,3.06626415724676e-17,4.615796027959141e-16
Tb927.3.620,2116.8538501608,0.6353612545575663,0.08824638551996757,7.199855844677092,6.027625137104943e-13,6.248279271588249e-12
Tb927.3.680,1430.9490178036513,0.7450234106463844,0.09423123539167652,7.906331775760553,2.6508410652217457e-15,3.4338928610571234e-14
Tb927.3.710,1059.3504398986781,0.5974689631906273,0.10834824550809376,5.514339068333096,3.500930840263515e-08,2.0750890647330905e-07
Tb927.3.940,623.1230058860544,0.5925231639821298,0.11483273989470238,5.159880052722358,2.471081090767162e-07,1.3040568847184887e-06
Tb927.4.1260,1530.7923725719986,0.7258167282290205,0.1195605320113116,6.070705073145302,1.273498775313455e-09,9.204868968958264e-09
Tb927.4.1340,3643.868734381262,0.7309899911494835,0.08304729800823811,8.802092406148732,1.3428853734766383e-18,2.2885723575873426e-17
Tb927.4.1400,995.7738424741132,1.1030086452216457,0.11439803231117786,9.641849802287819,5.322016097762105e-22,1.202697944428575e-20
