N_unmapped	0	0	0
N_multimapping	0	0	0
N_noFeature	0	0	0
N_ambiguous	0	0	0
TGME49_200010	0	0	0
TGME49_200110	0	0	0
TGME49_200130	0	0	0
TGME49_200230	0	0	0
TGME49_200240	0	0	0
TGME49_200250	0	0	0
TGME49_200260	0	0	0
TGME49_200270	0	0	0
TGME49_200280	0	0	0
TGME49_200290	0	0	0
TGME49_200310	0	0	0
TGME49_200320	0	0	0
TGME49_200330	0	0	0
TGME49_200340	0	0	0
TGME49_200350	0	0	0
TGME49_200360	0	0	0
TGME49_200370	0	0	0
TGME49_200385	0	0	0
TGME49_200400	0	0	0
TGME49_200410	0	0	0
TGME49_200430	0	0	0
TGME49_200440	0	0	0
TGME49_200450	0	0	0
TGME49_200460	0	0	0
TGME49_200470	0	0	0
TGME49_200480	0	0	0
TGME49_200590	0	0	0
TGME49_200595	0	0	0
TGME49_200600	0	0	0
TGME49_200700	0	0	0
TGME49_201100	0	0	0
TGME49_201110	0	0	0
TGME49_201120	0	0	0
TGME49_201130	0	0	0
TGME49_201140	0	0	0
TGME49_201150	0	0	0
TGME49_201160	0	0	0
TGME49_201170	0	0	0
TGME49_201180	0	0	0
TGME49_201200	0	0	0
TGME49_201210	0	0	0
TGME49_201220	0	0	0
TGME49_201230	0	0	0
TGME49_201240	0	0	0
TGME49_201250	0	0	0
TGME49_201260	0	0	0
TGME49_201270	0	0	0
TGME49_201380	0	0	0
TGME49_201390	0	0	0
TGME49_201400	0	0	0
TGME49_201520	0	0	0
TGME49_201630	0	0	0
TGME49_201660	0	0	0
TGME49_201670	0	0	0
TGME49_201680	0	0	0
TGME49_201690	0	0	0
TGME49_201700	0	0	0
TGME49_201710	0	0	0
TGME49_201720	0	0	0
TGME49_201730	0	0	0
TGME49_201740	0	0	0
TGME49_201750	0	0	0
TGME49_201760	0	0	0
TGME49_201770	0	0	0
TGME49_201775	0	0	0
TGME49_201780	0	0	0
TGME49_201785	0	0	0
TGME49_201790	0	0	0
TGME49_201800	0	0	0
TGME49_201810	0	0	0
TGME49_201820	0	0	0
TGME49_201830	0	0	0
TGME49_201840	0	0	0
TGME49_201850	0	0	0
TGME49_201860	0	0	0
TGME49_201870	0	0	0
TGME49_201880	0	0	0
TGME49_201900	0	0	0
TGME49_202010	0	0	0
TGME49_202020	0	0	0
TGME49_202040	0	0	0
TGME49_202050	0	0	0
TGME49_202065	0	0	0
TGME49_202070	0	0	0
TGME49_202080	0	0	0
TGME49_202090	0	0	0
TGME49_202100	0	0	0
TGME49_202110	0	0	0
TGME49_202120	0	0	0
TGME49_202140	0	0	0
TGME49_202160	0	0	0
TGME49_202170	0	0	0
TGME49_202180	0	0	0
TGME49_202190	0	0	0
TGME49_202200	0	0	0
TGME49_202205	0	0	0
TGME49_202210	0	0	0
TGME49_202220	0	0	0
TGME49_202230	0	0	0
TGME49_202240	0	0	0
TGME49_202250	0	0	0
TGME49_202255	0	0	0
TGME49_202285	0	0	0
TGME49_202290	0	0	0
TGME49_202300	0	0	0
TGME49_202310	0	0	0
TGME49_202320	0	0	0
TGME49_202330	0	0	0
TGME49_202340	0	0	0
TGME49_202350	0	0	0
TGME49_202360	0	0	0
TGME49_202370	0	0	0
TGME49_202375	0	0	0
TGME49_202380	0	0	0
TGME49_202390	0	0	0
TGME49_202400	0	0	0
TGME49_202410	0	0	0
TGME49_202420	0	0	0
TGME49_202430	0	0	0
TGME49_202440	0	0	0
TGME49_202445	0	0	0
TGME49_202450	0	0	0
TGME49_202460	0	0	0
TGME49_202470	0	0	0
TGME49_202480	0	0	0
TGME49_202490	0	0	0
TGME49_202500	0	0	0
TGME49_202510	0	0	0
TGME49_202520	0	0	0
TGME49_202530	0	0	0
TGME49_202540	0	0	0
TGME49_202550	0	0	0
TGME49_202568	0	0	0
TGME49_202572	0	0	0
TGME49_202580	0	0	0
TGME49_202590	0	0	0
TGME49_202600	0	0	0
TGME49_202610	0	0	0
TGME49_202620	0	0	0
TGME49_202630	0	0	0
TGME49_202640	0	0	0
TGME49_202650	0	0	0
TGME49_202660	0	0	0
TGME49_202670	0	0	0
TGME49_202680	0	0	0
TGME49_202690	0	0	0
TGME49_202700	0	0	0
TGME49_202720	0	0	0
TGME49_202730	0	0	0
TGME49_202735	0	0	0
TGME49_202740	0	0	0
TGME49_202750	0	0	0
TGME49_202760	0	0	0
TGME49_202770	0	0	0
TGME49_202780	0	0	0
TGME49_202790	0	0	0
TGME49_202800	0	0	0
TGME49_202810	0	0	0
TGME49_202820	0	0	0
TGME49_202830	0	0	0
TGME49_202840	0	0	0
TGME49_202850	0	0	0
TGME49_202860	0	0	0
TGME49_202870	0	0	0
TGME49_202880	0	0	0
TGME49_202890	0	0	0
TGME49_202895	0	0	0
TGME49_202900	0	0	0
TGME49_202910	0	0	0
TGME49_202920	0	0	0
TGME49_202930	0	0	0
TGME49_202940	0	0	0
TGME49_202950	0	0	0
TGME49_202960	0	0	0
TGME49_202970	0	0	0
TGME49_202975	0	0	0
TGME49_202980	0	0	0
TGME49_203010	0	0	0
TGME49_203020	0	0	0
TGME49_203030	0	0	0
TGME49_203040	0	0	0
TGME49_203050	0	0	0
TGME49_203060	0	0	0
TGME49_203070	0	0	0
TGME49_203080	0	0	0
TGME49_203090	0	0	0
TGME49_203100	0	0	0
TGME49_203110	0	0	0
TGME49_203120	0	0	0
TGME49_203135	0	0	0
TGME49_203150	0	0	0
TGME49_203160	0	0	0
TGME49_203170	0	0	0
TGME49_203180	0	0	0
TGME49_203200	0	0	0
TGME49_203220	0	0	0
TGME49_203230	0	0	0
TGME49_203240	0	0	0
TGME49_203250	0	0	0
TGME49_203260	0	0	0
TGME49_203270	0	0	0
TGME49_203280	0	0	0
TGME49_203290	0	0	0
TGME49_203300	0	0	0
TGME49_203310	0	0	0
TGME49_203320	0	0	0
TGME49_203330	0	0	0
TGME49_203340	0	0	0
TGME49_203350	0	0	0
TGME49_203358	0	0	0
TGME49_203362	0	0	0
TGME49_203370	0	0	0
TGME49_203375	0	0	0
TGME49_203380	0	0	0
TGME49_203390	0	0	0
TGME49_203400	0	0	0
TGME49_203420	0	0	0
TGME49_203440	0	0	0
TGME49_203450	0	0	0
TGME49_203460	0	0	0
TGME49_203470	0	0	0
TGME49_203480	0	0	0
TGME49_203490	0	0	0
TGME49_203500	0	0	0
TGME49_203505	0	0	0
TGME49_203510	0	0	0
TGME49_203520	0	0	0
TGME49_203540	0	0	0
TGME49_203590	0	0	0
TGME49_203600	0	0	0
TGME49_203610	0	0	0
TGME49_203620	0	0	0
TGME49_203630	0	0	0
TGME49_203665	0	0	0
TGME49_203682	0	0	0
TGME49_203685	0	0	0
TGME49_203688	0	0	0
TGME49_203690	0	0	0
TGME49_203700	0	0	0
TGME49_203705	0	0	0
TGME49_203710	0	0	0
TGME49_203720	0	0	0
TGME49_203730	0	0	0
TGME49_203740	0	0	0
TGME49_203750	0	0	0
TGME49_203760	0	0	0
TGME49_203770	0	0	0
TGME49_203780	0	0	0
TGME49_203790	0	0	0
TGME49_203800	0	0	0
TGME49_203810	0	0	0
TGME49_203815	0	0	0
TGME49_203820	0	0	0
TGME49_203830	0	0	0
TGME49_203840	0	0	0
TGME49_203860	0	0	0
TGME49_203870	0	0	0
TGME49_203880	0	0	0
TGME49_203890	0	0	0
TGME49_203900	0	0	0
TGME49_203910	0	0	0
TGME49_203930	0	0	0
TGME49_203940	0	0	0
TGME49_203950	0	0	0
TGME49_203960	0	0	0
TGME49_203970	0	0	0
