gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PBANKA_0213300,1290.6073612296454,-1.4101095653085813,0.16126941088658112,-8.743812962151233,2.2537243102411156e-18,7.00342107518163e-18
PBANKA_0213700,2359.786801202688,-1.2528251650262539,0.14767972536012233,-8.483393112840604,2.187201383520449e-17,6.487226697173621e-17
PBANKA_0214100,418.5110926159757,-2.0469702105706937,0.21819030423516267,-9.381581907344955,6.49902272206078e-21,2.2221907593172607e-20
PBANKA_0214200,6628.026721973524,-2.2108334773025757,0.10442836253777922,-21.170814360923824,1.7746445145173967e-99,3.742754373650214e-98
PBANKA_0214550,5087.402599316912,-2.2092569052953626,0.12799884110151621,-17.259975842618726,9.415031492276721e-67,1.150825464590404e-65
PBANKA_0214951,306.051807783622,-1.5628375568032415,0.248738350746328,-6.283058290424534,3.319765151657302e-10,7.073917793138085e-10
PBANKA_0215550,392.54764624791864,-1.3710351881212077,0.21026008573475452,-6.520663126955936,6.999723409625225e-11,1.537369896113163e-10
PBANKA_0215800,2397.430381577565,-1.811394403150577,0.12113726933098477,-14.953237869356977,1.4835690434093237e-50,1.204171340281448e-49
PBANKA_0215900,76.81215211980737,-1.3305364286327555,0.4426556171774669,-3.0058049124435366,0.0026487887951570726,0.003713066505006346
PBANKA_0216061,439.23521232477907,-2.184560638331707,0.2152614154092036,-10.148407851815627,3.3681328684279996e-24,1.2772595240184589e-23
PBANKA_0216701,221.61137737612202,-2.7092982151918825,0.2688007212985007,-10.079207384950548,6.82746385998854e-24,2.568284285343642e-23
PBANKA_0300200,175.35773992366254,-1.0171815956278836,0.3109815856200063,-3.270874040981948,0.0010721565288446511,0.0015572445660272578
PBANKA_0300300,608.4319559440704,-1.3417222571905063,0.2061837855148387,-6.5074091730357955,7.645795020023249e-11,1.677121107120189e-10
PBANKA_0300500,141.6586457086398,-1.6294561907349674,0.34303616216122407,-4.750100340643202,2.0331573976402013e-06,3.558716996005604e-06
PBANKA_0300900,773.6643761671318,-1.2229810980950848,0.16080292007790037,-7.605465730986825,2.8387972099106522e-14,7.275124722211264e-14
PBANKA_0301400,2012.755903648419,-2.1293343333912818,0.1600598070990039,-13.303366860077476,2.2127533886032473e-40,1.3768837893291792e-39
PBANKA_0302400,1082.8521609513925,-1.2349787679801951,0.18603067247248925,-6.6385760561222895,3.1672790880706953e-11,7.068004417698091e-11
PBANKA_0302700,646.2903013408741,-2.0972681169217955,0.2328830459928917,-9.005671099757992,2.1435076915117214e-19,6.911334950200074e-19
PBANKA_0303100,1997.0131122343203,-1.3829610484405155,0.11113871372316857,-12.443558163587204,1.5159720457644233e-35,8.26397473252513e-35
PBANKA_0304200,835.5798336043814,-1.097594213833959,0.19857669270341008,-5.527306346436649,3.2518485426944065e-08,6.305204446384858e-08
PBANKA_0304600,374.94496356993983,-1.5334159537678138,0.2282680080187868,-6.7176121922508365,1.8472652960244836e-11,4.1748033435845374e-11
PBANKA_0305800,3214.9599984811925,-1.5212014376995993,0.11141695339465668,-13.653231320293422,1.9312147364954082e-42,1.2627739560362605e-41
PBANKA_0305900,1351.5259908219182,-1.1079807594469626,0.13199082009956775,-8.394377416635137,4.683693818958541e-17,1.3717864765145505e-16
PBANKA_0306200,6126.773540114368,-1.05594234831199,0.11773076772450383,-8.969128195808173,2.9887054706287953e-19,9.594434405399739e-19
PBANKA_0306300,4716.273780449861,-1.245250666746174,0.1528051136240245,-8.14927352372579,3.6611700272426425e-16,1.0323496416542815e-15
PBANKA_0306400,1261.5442933426898,-1.5596851361723234,0.14813820142380524,-10.528581562228203,6.378840986780771e-26,2.5765710924626257e-25
PBANKA_0306500,5270.871838482065,-1.068740315186539,0.10850660418962062,-9.84954163083809,6.885728138841686e-23,2.5059375532163586e-22
PBANKA_0306800,33513.19106052595,-1.6688966741512552,0.11295241183880472,-14.775219466167316,2.116666099753271e-49,1.6757482691277433e-48
PBANKA_0307300,1630.6835438329636,-1.9129494658265247,0.1660074734878597,-11.523273173399753,1.0071114056054778e-30,4.7721871945173006e-30
PBANKA_0307900,894.6891997874392,-2.110181591880973,0.21557874959866855,-9.788448981216309,1.26217104531464e-22,4.5388764494683e-22
PBANKA_0308100,4309.360993674439,-1.3862128057838015,0.11731843927500037,-11.815813561365648,3.234030229876654e-32,1.6173294035904044e-31
PBANKA_0308400,398.7760302641481,-1.0572511846568098,0.22825164569519893,-4.63195426888021,3.62230176259933e-06,6.242587029583439e-06
PBANKA_0308600,19517.33514242743,-1.3715003464950493,0.08828225933216395,-15.535401527669888,1.9981677809478666e-54,1.8071302989029388e-53
PBANKA_0309000,2137.910043105225,-1.3033614697502096,0.11652007566466721,-11.18572453987371,4.789771296271123e-29,2.1321940389802076e-28
PBANKA_0309600,1001.0724493084059,-1.026040886884987,0.13586196535048473,-7.552083353410185,4.283501836584519e-14,1.0906927486919315e-13
PBANKA_0309700,964.8769958222962,-1.096966622268882,0.17209831455857375,-6.374069525797297,1.840770754706062e-10,3.975076082130674e-10
PBANKA_0309900,463.4833377097828,-1.39778385180821,0.20464485376643393,-6.830290750450701,8.474270359160289e-12,1.9390215770670895e-11
PBANKA_0310000,11338.273221445112,-1.3469343565448235,0.13258229186646575,-10.15923271187248,3.0143931061541577e-24,1.1490419943903183e-23
PBANKA_0310100,2401.865046972912,-1.132909598124403,0.11692055909584285,-9.689567060620428,3.3394120508401218e-22,1.1867827633717725e-21
PBANKA_0310200,1789.7954130266828,-1.3326038323309948,0.1623619039606004,-8.20761397731805,2.256272448989854e-16,6.411252359194804e-16
PBANKA_0310400,2225.8984174628945,-1.239893714054691,0.11664671429627683,-10.629478262931803,2.1732483888847996e-26,8.882872286895298e-26
PBANKA_0310900,20775.85787922317,-1.4429464280891429,0.09508810647115618,-15.174836071920764,5.1907260858843935e-52,4.364620333000178e-51
PBANKA_0312800,1617.7711297730837,-1.4134452988856452,0.1139421258940517,-12.404940559033696,2.456950179767795e-35,1.3253108621682465e-34
PBANKA_0313000,446.1136084049604,-1.0725531116037692,0.2647736907324262,-4.050829629774905,5.103635819941761e-05,8.15884123312218e-05
PBANKA_0313100,2304.9698331755303,-1.2848240431001448,0.11839957713376183,-10.85159317459906,1.95979159985733e-27,8.341677066059404e-27
PBANKA_0314400,2374.5354206052666,-1.7394744103398578,0.15135180713327764,-11.492921315489205,1.4318644458380705e-30,6.735259998430266e-30
PBANKA_0314500,17866.961516396732,-1.5166853654108237,0.16915879417744076,-8.966045027608095,3.0735236377882243e-19,9.860568977592395e-19
PBANKA_0314600,2262.2395943943775,-1.4062952185774402,0.1759136896637862,-7.994234111428235,1.3038180670404176e-15,3.589859696623857e-15
PBANKA_0314900,3729.130962064896,-1.987297223264849,0.10646370568458328,-18.666429188108037,9.285743238045044e-78,1.409570345220643e-76
PBANKA_0315000,2731.7823951948917,-2.31329926737339,0.1516374153924067,-15.25546489556712,1.5141276564139418e-52,1.2900167085937325e-51
PBANKA_0315200,2649.0173363354147,-1.411195713589407,0.133805175746215,-10.546645193052827,5.26433180173459e-26,2.129736749349544e-25
PBANKA_0315500,640.744848639798,-1.683903893208485,0.17098446913716578,-9.848285646678455,6.972305782045285e-23,2.5356526893572463e-22
PBANKA_0315900,5990.574768774827,-1.2066329298877727,0.11657276126123547,-10.350899445400891,4.145725396397119e-25,1.6360354976886177e-24
PBANKA_0316400,2923.506361968346,-1.0918608539536665,0.11593930152016568,-9.417521406783322,4.618616131853729e-21,1.5855502744842755e-20
PBANKA_0316700,2566.1080843471364,-2.2113285601730235,0.14876875736920403,-14.864199979066177,5.628321326754636e-50,4.497413283770086e-49
PBANKA_0316800,19097.27631038354,-2.571254796663685,0.11613971310860652,-22.13932450702035,1.3220301797902829e-108,3.318618197658925e-107
PBANKA_0316861,300.6286071481008,-1.409334995031777,0.21561181764938656,-6.53644596291815,6.299788446597728e-11,1.385415014794526e-10
PBANKA_0316900,174.17834716565946,-1.4404938277420065,0.2891582546208664,-4.981679771275174,6.303468636971017e-07,1.1413669812052377e-06
PBANKA_0317001,29.753098268699514,-1.3817449009275338,0.6375204683362331,-2.1673733935688966,0.030206394320655715,0.038333441473266165
PBANKA_0317041,170.76548625097635,-1.3382444237753617,0.3267249099738488,-4.095936314995008,4.204655152785553e-05,6.757387700260605e-05
PBANKA_0317081,391.55358774108504,-1.748054422426047,0.22405911879792653,-7.801755321561248,6.105193405819148e-15,1.6227957265674244e-14
PBANKA_0400900,592.1230805565779,-1.2698413411631173,0.229985826075978,-5.52138956921464,3.3632916465821005e-08,6.511474346618318e-08
PBANKA_0401300,1883.9774288548979,-1.1990446112522253,0.1358157209423473,-8.828467006122288,1.0612013717905777e-18,3.3217410335975138e-18
PBANKA_0401600,8910.563120799585,-1.199181858852731,0.10404645204471154,-11.525446906516432,9.820132027951747e-31,4.6618449645608574e-30
PBANKA_0401700,1525.2762955416263,-1.1078891008725822,0.1704362602996196,-6.500313365976002,8.015287231620485e-11,1.756672406044251e-10
PBANKA_0402200,396.13689326950447,-2.5647802702684444,0.2121881646296604,-12.087291837152403,1.2328381376154398e-33,6.363274880811487e-33
PBANKA_0403000,18790.33711347236,-1.1091048097776404,0.17382711218363864,-6.38050529543362,1.765046227378351e-10,3.814753417089036e-10
PBANKA_0403300,591.7725762906038,-1.9479350699105369,0.18331033084651388,-10.626433659876742,2.245352486805427e-26,9.170304680238672e-26
PBANKA_0403400,980.6801757492636,-1.1254437769386514,0.13790532239244221,-8.160988694373485,3.322932754183847e-16,9.38518768003846e-16
PBANKA_0403800,12273.15397325385,-1.1873453408866073,0.11538412308709181,-10.290370192356537,7.7876387717288795e-25,3.0245425750427787e-24
PBANKA_0404600,6023.828098004075,-2.347807191124273,0.116760849053739,-20.10782903817099,6.302241154975743e-90,1.1624133685844147e-88
PBANKA_0405200,28836.816883201347,-2.2806775602705365,0.11579705476546702,-19.69547122670584,2.3579273721173397e-86,4.141260838537826e-85
PBANKA_0405400,26352.935595353352,-1.3272521680005978,0.1603664588553127,-8.276370118006305,1.2698687837307707e-16,3.642555608182021e-16
PBANKA_0406300,2670.9543504627272,-1.0168303893572113,0.14338135692807152,-7.091789414904985,1.3238886403177453e-12,3.1308506172220204e-12
PBANKA_0406500,18333.422925601535,-2.1462587864842275,0.10478222261325926,-20.48304314373875,3.0499562990064135e-93,6.036567351802693e-92
PBANKA_0406700,3237.261765271633,-1.966379094501984,0.12091225041747843,-16.26286077475682,1.8108184255687043e-59,1.8489030988048715e-58
PBANKA_0406800,5547.46644737127,-1.0755515414653387,0.11806755573672409,-9.109628252690218,8.266473120600913e-20,2.718164260614204e-19
PBANKA_0407000,2242.641481525619,-1.5151540357689084,0.14298589704878145,-10.596527818767989,3.092494547547567e-26,1.260014009634187e-25
PBANKA_0407500,1908.5556645321788,-1.5235263327954305,0.12477920593561041,-12.209777433442019,2.7564216335680207e-34,1.4415188746281539e-33
PBANKA_0407600,18338.465525367563,-1.6674495100532059,0.0969748804138549,-17.194653944785642,2.9119121231809885e-66,3.5175351610068936e-65
PBANKA_0408000,1897.7781232836796,-1.359790776808377,0.1867581651076471,-7.281024505807261,3.3129448946320576e-13,8.05690662938401e-13
PBANKA_0408600,2550.5252060539115,-1.2930662721785555,0.11342180056271386,-11.400509124024932,4.156810013605476e-30,1.9305906435030486e-29
PBANKA_0409000,2398.0111067484972,-1.5771939296266706,0.11526435736229983,-13.683275261486274,1.2780376895423152e-42,8.399466092445408e-42
PBANKA_0409100,7594.768482541604,-1.7020852811201284,0.16192226173890453,-10.511743492471078,7.627029894856702e-26,3.071102960792847e-25
PBANKA_0409300,12963.018311641978,-1.5013714243016054,0.11191512652697869,-13.415268077632732,4.921502386212739e-41,3.099883877533752e-40
PBANKA_0409400,16959.804699910244,-1.1410182498479262,0.09803015437887586,-11.63946192962234,2.5964846744600663e-31,1.2605198240350474e-30
PBANKA_0409500,2614.07071553873,-1.4230258163589826,0.1025225251168197,-13.880128437506881,8.359402512938835e-44,5.6976801763686425e-43
PBANKA_0409600,2392.9033435668557,-1.6830401897808513,0.1364833058517639,-12.33147291734581,6.131556388960625e-35,3.2697398111493655e-34
PBANKA_0410000,2715.078262088175,-1.560775124840546,0.18378479164397987,-8.492406313271086,2.0240195466930035e-17,6.017102592306295e-17
PBANKA_0410600,20106.196421739663,-1.2603123391067776,0.14657969833451365,-8.598137077827678,8.102049138501474e-18,2.4439123603006204e-17
PBANKA_0410800,4386.105160954226,-1.2160783240284812,0.11974692540607176,-10.155403321669082,3.1351119495699917e-24,1.1932903914561523e-23
PBANKA_0410900,756.1054020663033,-1.2320852275038225,0.1463721416927163,-8.417484456095329,3.846542951059671e-17,1.1304574543776737e-16
PBANKA_0411000,305.55969510025244,-1.6105105239748738,0.2886589946123052,-5.579284048078714,2.4151057695683308e-08,4.707626625075239e-08
PBANKA_0411200,1116.6063183202111,-1.0032869409839644,0.1479454759930031,-6.781464145827709,1.1896400386414126e-11,2.7076017863107958e-11
PBANKA_0412700,706.4428573001588,-1.1378102243127877,0.1628098212941619,-6.988584688985146,2.7767304462496446e-12,6.47149224474668e-12
PBANKA_0412800,6291.032022132987,-1.0836779915079109,0.10717707923447423,-10.11109837334827,4.9328109190508176e-24,1.8651171924640342e-23
PBANKA_0413300,2639.307819528185,-1.8913813783437736,0.12550230721544972,-15.070490896209904,2.5322452426606198e-51,2.0816188528325156e-50
PBANKA_0413400,1398.0482171480353,-1.3317213228064553,0.2290721730589043,-5.813544722710656,6.116362134581857e-09,1.2199534707193115e-08
PBANKA_0413600,2599.413653338231,-1.1248343040975435,0.1318116983401247,-8.533645482626586,1.4180693564740825e-17,4.245133745442483e-17
PBANKA_0413800,542.8803894752006,-1.6679067336602396,0.18563809026795325,-8.98472253863824,2.593879389093928e-19,8.337353739086417e-19
PBANKA_0413900,1264.924750043583,-1.5179205628473738,0.15124122289867512,-10.036420849785861,1.0543042209609667e-23,3.9486532176602145e-23
PBANKA_0414200,3922.3274658393016,-1.794732996543755,0.12847403394357398,-13.969616594525277,2.3890932420875936e-44,1.6546801916262123e-43
PBANKA_0414600,25546.58910502681,-1.032809561232134,0.14651092506207283,-7.049368917673271,1.7973105561295067e-12,4.2329336942070675e-12
PBANKA_0414800,3710.443821149723,-1.953549253416222,0.12952556960893255,-15.082344430635866,2.1161916071968794e-51,1.7451798093966574e-50
PBANKA_0416500,15546.902781424977,-1.1493758144720456,0.1405016083747888,-8.180517132630108,2.8262830134107796e-16,8.022091774413608e-16
PBANKA_0416900,1777.2402378045178,-1.6375517749822615,0.14274282869385685,-11.472042343327445,1.8230511688091155e-30,8.536325127108015e-30
PBANKA_0417000,1560.8672069283666,-1.11864802662754,0.16062169027422368,-6.964489196432388,3.2959743132894674e-12,7.66429453962386e-12
PBANKA_0417300,10991.34704140181,-1.3575220119070306,0.08761181187523365,-15.49473732880051,3.764963371922149e-54,3.3930825765168795e-53
PBANKA_0417500,22138.30733737303,-1.0170345787365098,0.16800441656239148,-6.05361811044304,1.4162814216024727e-09,2.93169114865902e-09
PBANKA_0418000,13392.473830933115,-1.3054737650528467,0.12150896502692106,-10.743847293601842,6.3348263942962404e-27,2.646024076708478e-26
PBANKA_0500971,105.53395342395767,-1.2523733365907348,0.36246795812127564,-3.455128401092247,0.0005500308109018825,0.0008201850341643255
PBANKA_0501100,9860.24947572391,-1.6438497087064667,0.1331794077791353,-12.343122229771637,5.305772419489742e-35,2.8323137832670345e-34
PBANKA_0502100,2221.291942038499,-1.727706293381024,0.11894658366590057,-14.525060242451675,8.406836024816689e-48,6.428169120907383e-47
PBANKA_0502200,11076.973297378927,-1.5585003434452853,0.10850706502368031,-14.363123204052771,8.81627949224191e-47,6.527852412529046e-46
PBANKA_0502300,2785.506646134769,-1.2080976416150486,0.14789834521300455,-8.168432445103663,3.1242226031726254e-16,8.838509904302547e-16
PBANKA_0503600,15884.328073592173,-1.338493524741317,0.16510946933021778,-8.106703571703326,5.201154323240626e-16,1.4570027298528178e-15
PBANKA_0504600,3494.4116342473967,-1.2302489869180773,0.13850947540534136,-8.882056504205307,6.56354796735403e-19,2.078524174769467e-18
PBANKA_0506800,5069.298135176266,-2.187909640413383,0.09516534734401214,-22.99061267022263,5.786687532240281e-117,1.6543496689393603e-115
PBANKA_0507400,2719.6912810225244,-1.8517605320411563,0.13552019503036813,-13.664092880224997,1.6636399058000503e-42,1.0919758871488595e-41
PBANKA_0507500,1183.255459435339,-1.5545885757403788,0.1639325314293766,-9.483099920348069,2.4683892862323762e-21,8.553758428923776e-21
PBANKA_0509000,18619.09926099003,-1.1090518117292374,0.11901518022769708,-9.31857440040359,1.1791390507869e-20,3.997265846738727e-20
PBANKA_0509400,1241.4368599819588,-1.8530796934713276,0.14327472495874577,-12.933751532274096,2.903005032839619e-38,1.7014651365595307e-37
PBANKA_0509500,5193.442043750091,-1.0521142534960353,0.12298160631542955,-8.555053759807938,1.1781381407581762e-17,3.533041300898354e-17
PBANKA_0509800,1799.648751162704,-1.45057251430822,0.16679958822986546,-8.696499372103936,3.4227955839271593e-18,1.0503104397667957e-17
PBANKA_0509900,3269.3157835240113,-1.4773948056210668,0.11777374579407732,-12.544347601919977,4.2691576850453365e-36,2.367358345608114e-35
PBANKA_0510400,2333.442578637394,-1.8176660953767432,0.11794702279260579,-15.410868815000683,1.3833935073103674e-53,1.2252913921891828e-52
PBANKA_0510500,479.61609814653895,-1.0266480745693964,0.21336652060879255,-4.811664321281947,1.4967859782740424e-06,2.6441677460344053e-06
PBANKA_0510900,34817.77801662527,-1.4101034732653286,0.1378737697782188,-10.227496321697702,1.4933006580341965e-24,5.747588022620774e-24
PBANKA_0511300,2364.6988305236832,-1.2498398011706515,0.1274197670245191,-9.808837595270031,1.0314989325772075e-22,3.730213286747934e-22
PBANKA_0511900,52559.29014946985,-1.2176817270670757,0.13444263510853166,-9.057258704309659,1.3377005397676002e-19,4.356839859268399e-19
PBANKA_0513300,1011.8638914546078,-1.4319995109494958,0.1641811937613262,-8.722067845548892,2.731665585073489e-18,8.432604139644976e-18
PBANKA_0513600,24892.98623482602,-2.9463797599072765,0.11905896066513708,-24.747232324614416,3.3204570550095256e-135,1.22050514321993e-133
PBANKA_0514600,2459.054748984115,-1.1079245820782402,0.11670649391149769,-9.493255644526645,2.2392896868325497e-21,7.775563244561607e-21
PBANKA_0514700,1126.657134331432,-1.739591236648657,0.15927623992214754,-10.92185022385605,9.063047030598125e-28,3.896277361692394e-27
PBANKA_0516300,4949.1712625673035,-1.6659510161299054,0.11823114703538178,-14.090627198527931,4.336926185390088e-45,3.0572359109612866e-44
PBANKA_0516600,2879.8547139438233,-1.7306352087489583,0.11325848274984877,-15.280402551139325,1.0330063968775867e-52,8.889382806575353e-52
PBANKA_0516700,2115.9273170219085,-1.488335695043901,0.14797371993816777,-10.058108261830657,8.460846430813612e-24,3.1711227773464566e-23
PBANKA_0516800,3251.6562673638123,-1.8826820554159518,0.11772873988596094,-15.991694612884071,1.460046597968597e-57,1.4365965187660422e-56
PBANKA_0517100,1308.5945085846158,-1.363324184945895,0.16305303326884682,-8.361231665638531,6.206683075306125e-17,1.8065379584573144e-16
PBANKA_0517200,4408.002983556769,-1.6240086284089033,0.09614299670774244,-16.89159568580538,5.188068233350992e-64,5.986053616328297e-63
PBANKA_0518200,6705.855845949626,-1.258566945956326,0.14064403036035017,-8.948598406428607,3.6002440720708827e-19,1.1507363971973144e-18
PBANKA_0518600,2081.199369738523,-2.2415849518881226,0.13514024519973927,-16.58710141138953,8.639029552409182e-62,9.300511731526706e-61
PBANKA_0518800,2954.1584326719353,-2.4643610941130345,0.1219700778742839,-20.204636555640167,8.912332880487431e-91,1.6677405455632113e-89
PBANKA_0519600,1914.333925269825,-1.0090539479282317,0.16748040049459864,-6.02490766052816,1.6920619951532916e-09,3.482940410823535e-09
PBANKA_0519700,5270.8148815564755,-2.0676319470560265,0.12508172440939083,-16.530248178292574,2.2222677996014033e-61,2.3824562701560046e-60
PBANKA_0520600,5307.305781546634,-1.6382696292828902,0.12340534589652989,-13.275515881269108,3.210524124883482e-40,1.9857400416647114e-39
PBANKA_0521000,3942.7108793910998,-1.4700166973007256,0.13729689847157495,-10.706845629182718,9.452795147829388e-27,3.926076176814369e-26
PBANKA_0521100,545.4295939621903,-1.1185982218392694,0.2051970954850686,-5.451335552264996,4.9992938198620766e-08,9.602973496457725e-08
PBANKA_0521221,424.92839896798245,-1.2449512486047247,0.274133057693048,-4.5414123312290195,5.5878621986980125e-06,9.543690300199128e-06
PBANKA_0521241,4788.81228049995,-2.714931368093313,0.9116457755271605,-2.9780551185282462,0.002900838129609984,0.004050939759829844
PBANKA_0521261,14419.03073133719,-2.0333430796490246,0.494146805390392,-4.1148562683565615,3.874207483367128e-05,6.23800741846284e-05
PBANKA_0521600,3567.09142658082,-1.64229943289167,0.10563578955216828,-15.546808897382453,1.6723326721272582e-54,1.5231546780118354e-53
PBANKA_0522800,30406.84238497294,-1.0187659319298488,0.12914392572980427,-7.8886089777177535,3.0557332150040235e-15,8.267509529132863e-15
PBANKA_0523100,4289.607985303664,-1.1554637338388039,0.1204877679058598,-9.589884134475772,8.818398577447544e-22,3.097575363791472e-21
PBANKA_0523500,456.3289676661652,-1.1020190024760923,0.21152850973465095,-5.2097894693178946,1.8905503266065344e-07,3.514729761819807e-07
PBANKA_0600086,136.29618398476347,-1.2691331010456335,0.35011383405108887,-3.6249156063351684,0.0002890558286993066,0.0004377519995546297
PBANKA_0600251,102.76394659082645,-1.349662270586242,0.43733102353806647,-3.086134296321568,0.0020277721383734097,0.00286988873049218
PBANKA_0600300,298.6940254955468,-1.2826918672747514,0.24759159141806472,-5.180676209269537,2.2108296758711928e-07,4.0953669949723395e-07
PBANKA_0600400,4293.906009957963,-1.942891354591669,0.12804357758448073,-15.17367283267125,5.283564071802221e-52,4.4354356791997115e-51
PBANKA_0601300,3170.2024012817706,-1.8976162610506089,0.13187281063360462,-14.389746088926136,6.001584086945613e-47,4.4694864994822174e-46
PBANKA_0601800,839.3020895521803,-1.3130921718769217,0.1643317050656877,-7.990498068233665,1.3439467287901054e-15,3.6983689124887074e-15
PBANKA_0602200,482.6518101017193,-1.034894551702561,0.2539778878358968,-4.074742728671085,4.60652442072426e-05,7.384789616525558e-05
PBANKA_0602600,1262.5100354406434,-1.9465651376149706,0.17131097476156976,-11.362757933776255,6.408887416049322e-30,2.944654878838376e-29
PBANKA_0602700,29694.532231936988,-1.5400575398406229,0.11904976819588048,-12.936249798543615,2.8101572578764783e-38,1.6489246578144079e-37
PBANKA_0603100,115.53754085421929,-1.276406495286431,0.3768336568233123,-3.3871881456833495,0.0007061294458786749,0.001042082629335148
PBANKA_0603200,25757.630235665696,-1.0967250037003267,0.17940290995706942,-6.11319517594653,9.765581206284392e-10,2.0329158935088784e-09
PBANKA_0603600,3434.23831899142,-1.2076370714538918,0.14343309313593455,-8.419514946312905,3.7804623072539744e-17,1.1116719447502259e-16
PBANKA_0603800,3988.8672355826034,-2.315444519089287,0.10070305378149932,-22.992793486811514,5.5031730390165735e-117,1.5820853887586195e-115
PBANKA_0605300,11023.211240954792,-1.082515367941232,0.12097799078761946,-8.948035596339341,3.6186435971291247e-19,1.1558994382884217e-18
PBANKA_0605400,1417.2291164445578,-1.649363655847231,0.24275259352054007,-6.7944223867073665,1.0874734117624147e-11,2.4772634692029156e-11
PBANKA_0606000,1891.6967950703493,-1.1008476511613157,0.14786807790036924,-7.444795839593223,9.709445619900282e-14,2.425476075728488e-13
PBANKA_0606400,773.2219794114352,-1.2481101300964461,0.2029009660925233,-6.15132669958459,7.683745552976973e-10,1.6079932743236888e-09
PBANKA_0606800,2756.8248217626865,-1.6472628067391977,0.11004180181321525,-14.969427795586792,1.1631771309903838e-50,9.456097181795444e-50
PBANKA_0607100,1320.973466004807,-1.6446785108523863,0.1579005785215644,-10.415911874748284,2.0977749765827765e-25,8.37482546896429e-25
PBANKA_0607200,440.68477621740954,-1.677174374951446,0.212975021564845,-7.874981594688055,3.4079302240676604e-15,9.191409294052506e-15
PBANKA_0607500,1301.2489003672854,-2.5761846667093242,0.17073994550547356,-15.088353572343953,1.932033635046944e-51,1.5984316858443046e-50
PBANKA_0607600,6369.558764370264,-1.1893064741427357,0.1456106360527944,-8.167717045831226,3.142799794281395e-16,8.886180077676956e-16
PBANKA_0608400,1286.0324535884474,-1.1030737362994096,0.13378009408152425,-8.245425030327812,1.6457418285185468e-16,4.691959805848445e-16
PBANKA_0608700,706.2327470292443,-1.7650444164327042,0.1549920012263827,-11.387971007966176,4.800376336851423e-30,2.21947319222259e-29
PBANKA_0608900,2820.0075072356017,-1.2056602723187657,0.15449273975679154,-7.803993082242978,5.997848152984599e-15,1.595086645749806e-14
PBANKA_0609000,651.1091620959269,-1.1698798095715488,0.2186443279562496,-5.3506067159704225,8.765984130401313e-08,1.6645665806289727e-07
PBANKA_0610400,30938.215719401484,-1.3537923326742558,0.11886491384107968,-11.389335077332008,4.725821511528203e-30,2.1869674009284294e-29
PBANKA_0610900,27155.83473090836,-1.465307598340138,0.12949441954940819,-11.315604204712887,1.0984295123729124e-29,4.9933906984726215e-29
PBANKA_0611200,275.16313487933724,-2.0859273698578864,0.28269409472784257,-7.378744051466892,1.5978967272315142e-13,3.957062828841854e-13
PBANKA_0612000,417.5429540970252,-2.1070607559679524,0.28012197151656637,-7.52194033392108,5.39692147263084e-14,1.366087451950728e-13
PBANKA_0612100,1445.914112861072,-1.1376437808044175,0.16861857522681042,-6.746847310707983,1.510921277875809e-11,3.425198632576614e-11
PBANKA_0613400,2852.6171447061806,-2.2355556605940623,0.15348670164884276,-14.565142364637671,4.680085605388306e-48,3.605347384031171e-47
PBANKA_0613500,2202.274204970169,-1.1024067970523663,0.11209026093273973,-9.834991799277466,7.957409062654627e-23,2.889825478928773e-22
PBANKA_0614200,2678.3463513128067,-1.3655126675140012,0.11312303239965608,-12.071040163507433,1.502233790230357e-33,7.73823331784326e-33
PBANKA_0614400,1951.1545426816936,-1.7747527312919482,0.14656271271284835,-12.10916950458686,9.4445564184899e-34,4.8895057675602646e-33
PBANKA_0614500,12081.888225590521,-1.5435032376014142,0.14333016266384035,-10.768865456613428,4.829151631125049e-27,2.026983221351509e-26
PBANKA_0614600,1578.335851471876,-1.149739213440082,0.1603912775965315,-7.168340016171461,7.591257470231681e-13,1.8178041387534773e-12
PBANKA_0615400,11295.23897339993,-1.5278840491402839,0.1205173926311037,-12.677705813110666,7.85988392452566e-37,4.430116393823554e-36
PBANKA_0615600,2776.5835772705627,-2.0745677468480177,0.1303760744534832,-15.912181399419277,5.216383436669716e-57,5.064813050019313e-56
PBANKA_0616000,1215.8004986682106,-1.588803230357392,0.1852585725203242,-8.576138792082556,9.811114796873527e-18,2.9525144295152733e-17
PBANKA_0616100,5410.076700592276,-1.972867626233378,0.11878590836549788,-16.6085999036432,6.038619774826483e-62,6.52830616833132e-61
PBANKA_0616300,1538.329060641905,-1.0500141069316855,0.16004919520026945,-6.56057098954983,5.360212883199619e-11,1.1843561827799586e-10
PBANKA_0616800,4032.2115546901573,-1.2319347140544503,0.13905604973167893,-8.859267298557514,8.054204088154081e-19,2.5365320830869583e-18
PBANKA_0617200,24104.66245699331,-1.2701859409947065,0.147894530382659,-8.5884578537709,8.814439295265074e-18,2.655685281816983e-17
PBANKA_0617500,1959.0229465843104,-1.6241776682453457,0.15122463981028048,-10.740165559547469,6.592605640131517e-27,2.7514637975763816e-26
PBANKA_0617900,5939.92207794292,-1.0243612988069688,0.10256114979754631,-9.987810207169458,1.7234692068550338e-23,6.408217152078037e-23
PBANKA_0618300,1323.1873302707588,-2.4857814813383943,0.17462735349079497,-14.234777265117437,5.574024272067928e-46,4.0456881387957065e-45
