gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PBANKA_1349100,73922.38965927855,7.17170266652072,0.18652038064619253,38.44996799639073,2.2250738585072014e-308,2.2250738585072014e-308
PBANKA_1349300,683.9827782186248,1.9775979252696536,0.23977727008342362,8.24764551110956,1.6154573398618667e-16,4.613287164777562e-16
PBANKA_1349400,294.8829463184161,2.7948984177554372,0.3863165287573304,7.234736827714373,4.664327306746472e-13,1.1268839587097346e-12
PBANKA_1349800,2105.4130744545514,1.2322830287976245,0.13985107632221525,8.81139467213294,1.2359838060579757e-18,3.8641389222201355e-18
PBANKA_1351300,13548.755705646448,1.7099939509701336,0.14563606728445389,11.741555391153227,7.803788857529991e-32,3.8282457064680015e-31
PBANKA_1351400,3950.9950334873083,5.575208514027088,0.21509254497578265,25.92004532121187,3.958749259124984e-148,1.6562376981672494e-146
PBANKA_1351500,7883.126044212717,7.097326949656919,0.4444012355781811,15.97053829164776,2.050089904565172e-57,2.0056582982685124e-56
PBANKA_1351700,9146.089742125001,1.497880350816294,0.16582049035625077,9.033143899154016,1.6680910920507196e-19,5.415770826304733e-19
PBANKA_1352400,6437.381863722548,2.9892883389496547,0.11224069375064152,26.63283911618347,2.828859318756391e-156,1.2658530482017728e-154
PBANKA_1353100,12260.994824617344,2.819281897647267,0.16751108577929127,16.830419816882372,1.4606277185420336e-63,1.6666053746379833e-62
PBANKA_1353700,8107.458274673788,1.7191829387106987,0.18784570959234387,9.152101170911003,5.583675908240794e-20,1.852585185287371e-19
PBANKA_1353900,1278.7461490435714,3.6327812786207385,0.7810767876747692,4.650991216158614,3.3034340052752463e-06,5.7121879674551136e-06
PBANKA_1354100,7788.900154535917,2.734148356348667,0.12231578382210341,22.353193274918823,1.124100851637988e-110,2.921526758853074e-109
PBANKA_1354200,719.495501006306,2.2753309636813275,0.19664143391539135,11.570964055623858,5.782919675235711e-31,2.7656974580634726e-30
PBANKA_1354380,198.37082228509473,1.1020287649461469,0.3677860266238856,2.9963856296072136,0.002732006994449056,0.003826594445681775
PBANKA_1354800,687.1147104782182,2.4933672149510957,0.2030558495886363,12.279218845467001,1.171236569618044e-34,6.18813560377318e-34
PBANKA_1355700,74789.07711208802,4.452185995556001,0.47607868413380094,9.351786046998743,8.617995995919236e-21,2.935023652878914e-20
PBANKA_1356100,10154.051046064096,3.861479217887462,0.1417541351490757,27.240681295304285,2.1429116708490347e-163,1.0024930416535574e-161
PBANKA_1356300,9056.652777756199,1.4427123787078355,0.15050809142590163,9.585613404832218,9.19098583029141e-22,3.2262491870859207e-21
PBANKA_1356800,14764.729122988121,3.7082944506969366,0.15295686719174645,24.244053364718994,7.639586190593543e-130,2.58640200899963e-128
PBANKA_1357300,4999.21360045837,4.128243143770769,0.18318012845177958,22.53652281315814,1.8206840217777344e-112,4.8798124875355315e-111
PBANKA_1357900,1165.9223383905087,2.116104863200759,0.726824907540538,2.9114369103850986,0.0035977055437135487,0.004995626747962742
PBANKA_1358200,6756.694772421605,1.519741273692241,0.13448381302496587,11.300551638955337,1.3039630336995163e-29,5.896479588240519e-29
PBANKA_1358300,24955.465892430188,1.4150559506776577,0.11124591083667495,12.720071596655485,4.57440865094153e-37,2.6155452130827907e-36
PBANKA_1358500,8274.899444977103,6.799485776671265,0.21940774084825157,30.99018179752362,7.310198029912255e-211,5.699739251807343e-209
PBANKA_1359600,1406.9504743315645,2.8406236083155902,0.30814049036564606,9.218598973944793,3.010073185226526e-20,1.0077967866737606e-19
PBANKA_1359700,2254.8748455215787,3.2592095201066527,0.8311064052314084,3.921530985192175,8.798813122094378e-05,0.000138002719677835
PBANKA_1359800,436.8994210191631,2.698603217142428,0.1985822775236318,13.589345689830186,4.632027602169663e-42,2.9870193033540206e-41
PBANKA_1360000,2287.254307660815,2.469822153846408,0.25150508104896485,9.82016802024594,9.218976101855726e-23,3.338553907118196e-22
PBANKA_1360400,2775.916543887743,1.4331096559773484,0.5571931767208895,2.5720158032287332,0.010110827636044973,0.013486345001318671
PBANKA_1360800,447.0530128531274,3.2621587872805673,0.2777297288815151,11.745803376606714,7.42138522161794e-32,3.6476072923062007e-31
PBANKA_1360900,1978.2589635416953,5.50119304971652,0.6585867326063422,8.353027440965402,6.653518491550072e-17,1.9344071275433146e-16
PBANKA_1361000,2858.8484865220175,2.6016298440730417,0.1339466308826551,19.422883777884774,4.943452407122357e-84,8.50802879165607e-83
PBANKA_1361200,12604.904356223133,1.6399151946372275,0.20927517361482714,7.836166929458658,4.6450825702845915e-15,1.2417451899576368e-14
PBANKA_1361400,2424.63479898502,7.1294050415142625,0.8069010744659869,8.835537920472538,9.961773493144544e-19,3.122002825561621e-18
PBANKA_1361600,779.7364188244219,3.1416559107619793,0.8258432158566839,3.8041795954005626,0.00014227493271871,0.0002199960347868034
PBANKA_1361800,945.3740878796253,2.3027281036341622,0.2741288436886453,8.400167135456908,4.458436090735495e-17,1.3072998360640943e-16
PBANKA_1362100,2060.4257493770465,2.940426300459798,0.17654121230197878,16.65575002073802,2.7487650389306094e-62,3.0032154756553962e-61
PBANKA_1362300,8664.140521930194,1.3511762751627678,0.09891527974219211,13.659934831953231,1.7614131328052196e-42,1.154679233301358e-41
PBANKA_1362400,2699.410795663764,1.0419265438283989,0.14424205725738273,7.22345870295794,5.068169522063244e-13,1.2215831550603022e-12
PBANKA_1362500,1302.8011879829812,1.6238799419262193,0.17189085973354068,9.447157018374929,3.481582812465867e-21,1.2016247587491182e-20
PBANKA_1362800,263.1579887942581,2.266529312252704,0.5351727221458604,4.235136094314922,2.2841332685416484e-05,3.740977020978779e-05
PBANKA_1363100,3316.43559039358,1.5720144454134666,0.17404854346818585,9.032045968835202,1.6849161735637203e-19,5.466947433265387e-19
PBANKA_1363300,12871.068115565284,3.6478729894634516,0.10499048946150137,34.74479458257101,1.661035970792958e-264,1.8994869123779027e-262
PBANKA_1363400,2525.3051276620104,2.70727551461462,0.14993449152086255,18.056389074677444,7.027167007794641e-73,9.747116286283348e-72
PBANKA_1364400,32651.9171631405,5.825857798475535,0.8016764836062307,7.267093294627679,3.6730514224035146e-13,8.911608967321305e-13
