N_unmapped	2556175	2556175	2556175
N_multimapping	3319313	3319313	3319313
N_noFeature	4854832	32177252	32898002
N_ambiguous	32300	8250	7040
PBANKA_0000101	2	2	0
PBANKA_0000201	0	1	0
PBANKA_0000301	5	5	1
PBANKA_0000401	103	152	67
PBANKA_0000600	2	1	1
PBANKA_0000701	0	0	0
PBANKA_0000801	0	0	1
PBANKA_0000901	27	22	120
PBANKA_0001001	90	41	49
PBANKA_0001101	0	0	0
PBANKA_0001200	0	0	0
PBANKA_0001201	4	4	0
PBANKA_0001301	3	1	2
PBANKA_0001401	2	0	2
PBANKA_0001501	0	0	0
PBANKA_0001601	1	1	0
PBANKA_0006300	32	16	16
PBANKA_0006401	0	0	0
PBANKA_0006501	0	0	0
PBANKA_0006600	0	0	0
PBANKA_0006701	0	0	0
PBANKA_0006800	0	0	0
PBANKA_0006900	0	0	0
PBANKA_0007000	0	0	0
PBANKA_0007100	0	0	0
PBANKA_0007200	0	0	0
PBANKA_0007300	0	0	0
PBANKA_0007401	0	0	0
PBANKA_0007501	0	0	0
PBANKA_0007601	0	0	0
PBANKA_0007701	144	119	25
PBANKA_0007801	4	2	2
PBANKA_0007901	0	0	0
PBANKA_0008001	0	0	0
PBANKA_0008101	133	55	78
PBANKA_0008201	3	2	1
PBANKA_0008301	0	0	0
PBANKA_0008401	0	0	0
PBANKA_0008501	0	0	0
PBANKA_0008601	0	0	0
PBANKA_0008701	0	0	0
PBANKA_0008801	0	0	0
PBANKA_0008901	0	0	0
PBANKA_0009101	0	0	0
PBANKA_0100021	3984	1806	2178
PBANKA_0100041	68	34	36
PBANKA_0100061	8559	4331	4229
PBANKA_0100081	1	0	2
PBANKA_0100100	29	12	17
PBANKA_0100200	1112	283	830
PBANKA_0100300	31	30	4
PBANKA_0100400	60936	32477	28463
PBANKA_0100500	20119	10585	9537
PBANKA_0100600	33301	16277	17029
PBANKA_0100700	373761	187924	185845
PBANKA_0100800	2850	1431	1423
PBANKA_0100900	43847	22166	21689
PBANKA_0101000	1362	690	672
PBANKA_0101100	89	42	47
PBANKA_0101200	1787	918	878
PBANKA_0101300	659	333	326
PBANKA_0101400	11529	5833	5700
PBANKA_0101500	383	201	184
PBANKA_0101600	419	206	213
PBANKA_0101700	2306	1107	1201
PBANKA_0101800	2133	1035	1098
PBANKA_0101900	2760	1430	1331
PBANKA_0102000	1770	858	913
PBANKA_0102100	3435	1699	1736
PBANKA_0102200	2059	1091	971
PBANKA_0102300	984	489	495
PBANKA_0102400	362	186	181
PBANKA_0102500	534	299	237
PBANKA_0102600	14328	7206	7126
PBANKA_0102700	79	46	34
PBANKA_0102800	698	350	351
PBANKA_0102900	9184	4592	4598
PBANKA_0103000	564	264	300
PBANKA_0103100	680	348	333
PBANKA_0103200	69	39	30
PBANKA_0103300	35107	17624	17488
PBANKA_0103400	1310	660	650
PBANKA_0103500	535	270	266
PBANKA_0103700	287	147	141
PBANKA_0103800	436	202	235
PBANKA_0103900	8844	4414	4431
PBANKA_0104000	2040	1069	971
PBANKA_0104100	1784	901	884
PBANKA_0104200	85	37	48
PBANKA_0104300	343	190	155
PBANKA_0104400	1115	568	549
PBANKA_0104500	202	114	88
PBANKA_0104600	17204	8649	8566
PBANKA_0104700	2009	995	1015
PBANKA_0104800	9208	4745	4468
PBANKA_0104900	7819	4145	3675
PBANKA_0105000	3814	1904	1910
PBANKA_0105100	293	148	147
PBANKA_0105200	5858	2963	2895
PBANKA_0105300	6889	3563	3333
PBANKA_0105400	8961	4484	4483
PBANKA_0105500	731	355	376
PBANKA_0105600	4975	2576	2399
PBANKA_0105700	366	190	176
PBANKA_0105800	769	382	388
PBANKA_0105900	654	325	329
PBANKA_0106000	12675	6694	5986
PBANKA_0106100	292	162	133
PBANKA_0106200	1711	896	815
PBANKA_0106300	12460	6231	6234
PBANKA_0106400	1583	810	774
PBANKA_0106500	1682	872	810
PBANKA_0106600	1037	526	511
PBANKA_0106700	1796	916	883
PBANKA_0106800	333	172	161
PBANKA_0106900	504	309	195
PBANKA_0106950	725	379	348
PBANKA_0107000	1990	1025	966
PBANKA_0107100	3144	1564	1580
PBANKA_0107200	152	78	74
PBANKA_0107300	3605	1841	1765
PBANKA_0107400	7976	4030	3946
PBANKA_0107500	1304	665	639
PBANKA_0107600	6080	3052	3037
PBANKA_0107700	14969	7666	7307
PBANKA_0107800	266	132	137
PBANKA_0107900	13979	7061	6920
PBANKA_0108000	774	378	397
PBANKA_0108100	803	410	398
PBANKA_0108200	22944	11613	11338
PBANKA_0108300	8187	4264	3924
PBANKA_0108400	8351	3962	4396
PBANKA_0108500	666	330	337
PBANKA_0108600	2070	1037	1034
PBANKA_0108700	5686	2791	2899
PBANKA_0108800	101852	52276	49584
PBANKA_0108900	427	202	225
PBANKA_0109000	163	83	80
PBANKA_0109100	6966	3588	3383
PBANKA_0109200	29758	14875	14891
PBANKA_0109300	3280	1602	1678
PBANKA_0109400	483	221	262
PBANKA_0109500	1337	669	669
PBANKA_0109600	3602	1798	1804
PBANKA_0109700	3731	1870	1862
PBANKA_0109800	338	168	170
PBANKA_0109900	3678	1835	1844
PBANKA_0110000	6577	3887	2691
PBANKA_0110100	5830	2923	2910
PBANKA_0110200	2123	1118	1025
PBANKA_0110300	1755	842	933
PBANKA_0110400	1045	490	556
PBANKA_0110500	38492	19324	19173
PBANKA_0110600	290	130	160
PBANKA_0110700	65	29	36
PBANKA_0110800	129	59	70
PBANKA_0110900	738	373	365
PBANKA_0111000	31088	15535	15557
PBANKA_0111100	7967	3685	4282
PBANKA_0111200	29992	14857	15156
PBANKA_0111300	1528	803	725
PBANKA_0111400	3533	1873	1660
PBANKA_0111500	497	157	340
PBANKA_0111600	24934	12766	12179
PBANKA_0111700	1890	974	918
PBANKA_0111800	10536	5287	5252
PBANKA_0111900	12532	6187	6351
PBANKA_0112000	1403	696	708
PBANKA_0112100	44228	22604	21646
PBANKA_0112200	400632	202237	198418
PBANKA_0112300	9969	4916	5054
PBANKA_0112400	4253	2145	2112
PBANKA_0112500	32695	16356	16340
PBANKA_0112600	16183	7977	8208
PBANKA_0112621	396	178	219
PBANKA_0112641	1424	722	705
PBANKA_0112661	105	40	66
PBANKA_0112681	0	2	0
PBANKA_0112701	6	7	1
PBANKA_0112721	133	90	44
PBANKA_0200400	40306	20035	20276
PBANKA_0200500	804	340	464
PBANKA_0200600	1565	617	950
PBANKA_0200650	40	16	24
PBANKA_0200670	0	0	0
PBANKA_0200700	11	5	7
PBANKA_0200751	9	5	4
PBANKA_0201000	414	166	248
PBANKA_0201051	233	118	119
PBANKA_0201100	49	23	26
PBANKA_0201200	233	112	121
PBANKA_0201250	85657	42477	43187
PBANKA_0201300	71836	36021	35819
PBANKA_0201340	3053	1823	1231
PBANKA_0201360	104	54	52
PBANKA_0201400	240	123	117
PBANKA_0201450	2	1	1
PBANKA_0201500	32804	16899	15906
PBANKA_0201600	707968	382911	325094
PBANKA_0201700	454	264	190
PBANKA_0201800	468	251	219
PBANKA_0201900	778	417	361
PBANKA_0202000	1457	741	717
PBANKA_0202100	14	10	6
PBANKA_0202200	254	130	125
PBANKA_0202300	1085	550	535
PBANKA_0202400	3295	1644	1653
PBANKA_0202500	1351	656	697
PBANKA_0202600	38	19	19
PBANKA_0202700	4068	2048	2023
PBANKA_0202800	2096	1374	725
PBANKA_0202900	18735	9417	9322
PBANKA_0203000	21588	11181	10410
PBANKA_0203100	18708	9434	9278
PBANKA_0203200	12043	5953	6094
PBANKA_0203300	3647	2097	1550
PBANKA_0203400	731	364	369
PBANKA_0203500	3582	1786	1798
PBANKA_0203600	1665	858	808
PBANKA_0203650	3179	1663	1516
PBANKA_0203750	3845	1943	1906
PBANKA_0203800	6263	3328	2936
PBANKA_0203900	5578	3126	2454
PBANKA_0204000	200	102	98
PBANKA_0204100	2782	1501	1281
